"rep","p","bf"
22,0.0043918116558086,0.833101142257724
6,6.45014788736378e-05,117.958473225497
56,1.1780480289842e-06,4484.12728203797
31,0.000163159350858189,6.2643814206535
81,6.4874999338209e-05,35.4515002274787
64,8.62525036939356e-05,12.6260464861247
39,0.000138236120206796,4.72783832588435
97,0.000113702438152306,2.73524866923297
89,0.000178968107629507,7.8556978220301
48,0.000279486307470754,1.54430613128848
15,0.000151630699882947,3.09703348200342
73,3.55848628153868e-08,719.487879608071
23,1.16723613741479e-07,351.855000705373
7,2.10683483032803e-05,10.4611389694133
57,0.00200152907536849,5.71617682027142
82,0.000325750326202567,17.8326941548306
32,1.21335607558267e-05,84.1630502191687
65,1.2429122346529e-07,406790.701207407
98,2.54492845537176e-06,17.226165018847
40,1.58086453736966e-06,82.3087474453222
90,0.000312360064561797,11.7564487284623
49,3.64772958969974e-06,52.2046151678583
16,0.0201410988141391,0.713013135365621
74,1.64472095795051e-07,27274.5024596678
24,0.108771199588097,0.170089102453212
8,9.00385152795286e-05,43.7576096620362
58,1.47238725915484e-05,18.8171560484042
33,1.9639925910872e-06,1315.34234138788
83,0.00679687196100329,0.780192537145766
66,2.37249192412008e-06,157.351502131303
41,1.22047055422057e-07,1746.64016217615
99,0.00174561603120129,2.2536069044633
91,0.0322649521747883,0.140920983518251
50,1.2036406731533e-07,1703.82416254294
17,0.0115020949969243,0.0836798963635323
75,0.0247779189586932,0.345220600696597
25,1.64493795700666e-05,41.3770834190725
9,6.35895023213025e-07,62.6717101013903
67,0.000580954288596304,5.53919670842564
42,5.9374942453932e-06,5.01024923465618
100,5.21983083653889e-06,371.020890002609
51,4.92112455436315e-06,75.7196016814585
34,2.51011599579499e-06,195.570295124064
10,0.000196711206866826,1.91435896859577
59,0.000114576465880817,23.3707380060428
26,0.000457191817930602,22.8879818356188
43,3.99608539479919e-07,1241.02674087617
84,2.10962538760192e-06,3692.5485113185
1,0.00242943712269418,2.11271862567387
68,6.12737451148408e-05,7.74957614170042
76,0.00347693113067874,0.5954159130887
92,0.00205562779046402,1.58750284108133
18,2.08905044498312e-06,458.608320107493
52,0.00424547572965008,1.75890787672264
35,2.8204364121981e-07,884.712547628095
11,0.00698696236350145,0.839537860271462
60,3.69146186810476e-05,777.881989703865
27,0.00204289990201843,3.74838666418005
85,8.62615348202907e-05,10.8291161044228
69,6.4478888981891e-08,11872.181938639
77,7.57184972247111e-06,375.265997573969
93,0.00018075704439394,1.65957593179616
44,0.0910779445400141,0.170770095812309
19,3.74356613378838e-05,17.3248935002165
2,0.000626476487467265,2.6587791366797
36,1.39636042414991e-05,279.733204042942
53,0.00766099868338695,1.93015673023875
12,1.69914136253257e-06,41.5543544590091
28,0.000889440165510368,15.1249225348169
61,0.000173150555994137,23.2191814605756
70,1.05748619954886e-08,50753.0973773623
78,0.000122704951533297,7.65041946822066
20,2.21629069596028e-08,58898.2455003849
94,0.000327836276239932,12.9729895455323
3,0.00151569316806892,30.0620027930364
86,0.00683388257854696,0.909710906210027
45,0.000219242556888065,33.4893213545821
37,0.0112802158907428,0.990716651303451
54,3.66201136736489e-05,235.77050637046
13,1.40836814843914e-05,6.13484644285427
29,0.0451722797487372,0.196446392493351
79,3.65802282812182e-05,3.55032931242379
21,1.08625795432896e-05,3232.0257990773
71,0.00833137930068852,1.08846590732587
62,0.00160314636063042,35.0009344229948
87,0.00392445632907965,0.504868679168333
4,0.000921380423940639,5.94674113659392
95,0.00333877638913489,1.68954705716854
46,1.19005465787973e-08,600079.643196841
38,0.000366767577195642,2.86942806916399
55,8.98932830000124e-07,723.816464427466
14,0.00563951378372352,0.641106194574187
30,0.0264356406585422,0.742509236540685
80,0.0214007669130411,0.744154801571809
22,0.0274403755140136,0.472878858395109
72,7.20441154895392e-05,10.746638143384
47,0.00461800642715648,1.60206862058679
63,0.0106238101103059,0.989245477953904
5,3.98231540876449e-06,4663.31341554842
88,0.000127569211645156,23.8891616489513
96,5.22592278645156e-05,3.01337226316008
56,4.38510886271835e-05,1.50809837893324
39,2.47399098009882e-06,45.2295743983343
15,3.19001493818275e-07,543.541882092748
31,0.000467903745296125,8.49115069151776
81,0.00031054643215811,50.6354443254709
23,0.108427960543652,0.167705676222211
73,5.20693599551718e-05,3.13379998359994
64,1.32874433619329e-07,70.9244317876501
6,1.71463113853359e-06,1365.68749303695
48,7.08641531894807e-05,61.4573353398057
89,6.95177779375894e-05,13.4213421841762
97,3.71823856794227e-05,10.8814926090354
57,0.00156611395405655,13.7776425039279
40,0.00591598823901745,0.384915777388056
16,5.80047296702972e-06,119.080968956013
32,0.00833109304287043,1.91960555656043
82,0.00119410368617176,2.87048774597694
24,0.00405093144830936,1.60687646909741
74,0.000158637957461669,19.0473882929166
7,6.05357692256434e-05,634.101732218886
65,0.00270279313017453,1.07349992271515
49,0.000297375363331182,8.28447242090414
98,2.10753479160598e-05,25.3463604549005
90,7.90528107646995e-05,137.777482201361
58,0.00112286096740089,4.55596649712164
41,1.26855858698532e-07,18468.7691271339
33,4.81708560490216e-05,74.5352427864513
17,0.0628101990037759,0.168878830938241
83,0.0996533380917086,0.112128556032907
25,0.00879277846076289,1.29908478882559
75,0.0022556447204552,21.8719295222741
66,0.000156355776040474,164.600605141506
8,0.0443297163725187,0.411620423618619
50,5.08012963753933e-07,5008.22568040476
99,3.20051315579784e-05,35.6208592384907
91,3.67337567281641e-08,3794.85533141857
42,0.0176730094277283,0.466187863017387
9,0.131258132971496,0.255309053114491
67,8.67316358617796e-05,432.134996964639
100,0.00416310936348858,1.11973642262773
18,0.000538327142661552,74.4215460675733
26,5.03965554800874e-05,21.9399664467686
59,0.000134622551526687,5.11958719634269
76,0.147651322185505,0.0991755253883289
1,0.000165966458003502,2.55110011276445
51,0.00058485436523176,2.68085214856842
92,0.00365375020167677,1.44306169883766
43,8.25967523699347e-06,11.7159319850077
84,0.00317139616853784,5.46176864472581
34,0.0240722105420406,0.330706994544304
68,0.000581735154516005,8.89991027291371
10,0.00130430235022299,2.21958133210739
27,0.000118613797037946,12.2182688296238
2,2.20565114555163e-05,2032.91801895632
52,0.000132621855512786,7.61507863843712
60,1.6059435791384e-07,63.5662140119385
93,0.0395495407131127,0.271348334726744
35,8.85194385441717e-06,250.889438602987
77,0.000148225424024331,4.81995862444341
44,6.25088052856046e-05,10.1947880681767
19,4.34615385573069e-07,1778.08234604317
85,3.39363908505611e-08,153.340818009376
69,0.00919785973395549,0.434355885017996
11,2.61067171795514e-05,1082.88243982975
28,0.000499886324812752,6.10916414649527
3,0.0225797010304945,0.424823027642996
53,2.70154709878962e-08,2354.39042484741
61,0.000123410141906794,3.98503308809072
20,0.000876669432832176,3.67119249230172
36,0.00393449204695158,1.44919440953989
94,9.00511623278386e-05,14.1827923225298
45,0.000497938070322899,4.70579452396494
78,1.15295269824578e-07,277.85944215324
70,1.26832909135262e-05,280.855379654478
86,1.75773710699123e-05,11904.6384050129
12,0.00103607368191509,11.0005377954488
29,5.64976457708382e-05,15.1079184843706
4,0.00172737760446915,1.66713574712439
54,1.06785270842922e-07,1575.40462591103
21,6.52112068993209e-08,1172.79513605492
62,0.0905234814356406,0.283317422348236
46,0.0135878485099175,2.73273420078357
95,0.000273930740204754,27.6662742524824
87,0.00967468876798133,1.21504302443155
37,3.20280962495502e-06,1023.35389343111
79,0.00382742831824524,1.31916949894378
71,4.943770138819e-11,15613.7058095749
13,2.49636318104249e-08,570.455856435085
30,1.75971646902783e-07,2393.02366768519
55,2.49073985295466e-05,34.7158441621519
5,0.014830785407393,1.4008434046492
22,0.000189783181137025,16.5422448026184
63,0.00197767054594752,3.35771609779761
47,3.4209212659531e-06,270.853307503075
96,6.00044081580667e-05,24.9773060813764
14,6.85371469484354e-05,204.025068895747
72,0.0073125460342876,0.777676485222935
88,5.7505478771683e-06,29.8920643314294
38,5.38537812037536e-05,961.102124506813
80,0.0069041293030095,0.930071089578483
64,0.00340415698326656,10.8625217679432
6,0.0867719744869283,0.19610382549024
56,1.23964526749572e-08,13766.3848726506
31,2.019931065017e-05,23.7861088107685
23,0.0034583850475572,2.32191423571253
39,0.000458345381138974,3.25151060591349
97,2.29226456216121e-05,402.705697176042
48,0.00330928938606245,3.39408839598259
73,0.000517758856061978,6.02494539202034
89,0.000737864549281698,5.16489443514673
15,0.000241240213368591,33.9090199296799
81,4.86356772793507e-05,13.1478336056081
65,4.45457403456424e-05,16.6142805298777
7,5.40851258307429e-06,109.677186492128
57,5.03316731443824e-07,40.6880788747946
24,7.80810254494872e-05,6.19723123518522
32,0.000261873544235923,2.53071266014235
40,0.000414711236553136,69.9142815904643
98,3.40751788101421e-07,60.4650524460699
49,2.33258952941624e-05,8.38542908386348
74,2.31694618406709e-05,42.4128745439705
90,3.62400385039444e-05,29.9497000252005
16,0.00432379910392056,2.15516831881935
82,0.0072881685617464,2.01071584310536
66,5.09467618514967e-06,166.122197046417
8,0.000852114670001896,1.37949937636397
58,1.01032189089648e-07,13400.2958606278
25,2.76511440296146e-05,23.3361360167944
33,5.90514275998069e-05,7.20525199221846
99,0.000707552953569488,10.0982613963556
75,0.0212150879710398,0.3294045449417
41,4.0848695768971e-06,317.630324340388
50,0.000873775728260275,1.8192223685004
91,0.000843151866074744,6.88243580465399
83,0.00023936225543603,3.69056952702266
17,0.00308683298402034,2.46292675154206
67,0.000305107974386301,8.08522983991423
9,3.96933253692614e-08,36.0905282138413
100,9.70879388943609e-07,256.483554764079
42,1.60352086571674e-05,29.9816997863941
18,0.00026156976247943,3.67862471814695
34,0.0155101617435323,0.561402938223553
26,0.0287324505064454,0.449901962871059
51,2.26768565653487e-05,1133.37994522705
68,5.52551663979191e-05,3.94046812862898
92,0.00191722681917617,2.53858360110532
10,1.61836447729246e-06,255.648163014861
1,0.00180381957819995,1.27074593605611
76,5.26650877751216e-05,210.033847739527
59,0.0121183633721492,0.331698661776455
84,0.00693846855733433,1.24465370740374
43,0.00246921954342072,2.3439294960543
19,2.89922575110168e-05,3.78364675129855
35,0.00672702657802988,0.808146091219226
27,0.000182931643638727,4.49449574789508
52,3.8894520656731e-05,14.2523089982399
93,0.000164727075160368,6.57018567244179
11,3.59478433373111e-05,102.83903059619
69,0.000829994703168289,6.90155509330701
2,0.648983245531707,0.060646710790466
85,5.56678983094293e-05,101.583063435934
60,0.00195631840123558,7.05720087067358
77,6.27162735991038e-05,17.1647640910811
44,0.000259898013002859,6.32617468728307
20,7.35396479303806e-09,6829.51537012288
36,0.000142029652804243,1.97311616088729
53,2.22886976967283e-06,229.793709131698
28,1.21767777177179e-09,932825.937077476
94,0.285400557492905,0.0908236470552201
78,0.00479245596003655,0.82955672566508
70,2.82791329585424e-07,20792.9492688157
12,2.77896736038516e-06,1560.75142939914
3,7.42859946875307e-05,8.36508575964317
86,0.0167817374217493,0.207162413850703
61,3.27563211596348e-08,9063.62789305535
45,0.000391860793124768,8.00421357222606
21,3.50200578131617e-05,1867.96768891893
37,6.66280157366941e-08,6716.54277919338
54,9.13506578173056e-05,54.0832504276487
29,0.00890077855202523,0.807879644554464
95,0.0001813691693902,2.19298576071976
79,3.17591154911602e-06,119.262694736767
13,0.000336406842797818,52.3849139684909
62,0.0305850112431161,0.257109193348216
71,0.000287430470587372,26.3683394842916
4,4.99403743085559e-10,699.846532707242
87,0.00085965572702982,9.67605775260361
46,0.000681532584963311,2.00976541690083
38,0.00814182691842462,0.536125145134428
22,3.63951368514184e-06,108.822317878951
55,0.000292368488230965,1.41931575662849
30,0.000840471452366395,1.36352173784454
96,2.6214802733428e-05,38.0225167178716
14,1.03571029097487e-05,92.7944868971901
72,0.00404480250294926,1.86706502351668
80,4.28730302809967e-05,46.778694015567
63,8.99605733913907e-05,22.8974274761327
88,0.000829645013786675,16.6449094803178
5,8.15309783766618e-05,1.24661631856398
47,0.000675581618436596,16.1393064511264
39,8.02297272112879e-06,157.742824405573
23,6.01680206268082e-05,40.6343981815564
56,0.00113674749451586,1.9924727024113
31,0.000450235454155821,17.5230503983061
15,0.00162705424624302,5.13660280434105
97,0.000438852898857303,5.32811196735179
73,6.57501827565285e-07,90.2188158307146
81,0.00126441412459434,55.74976230362
89,9.97154072351801e-10,3869.57488034933
64,0.000402359136696028,3.46516292726186
6,0.000230620607733149,17.0382814728222
48,0.0845329179463795,0.205999236703534
40,1.3105098335311e-06,1088.69754584926
24,0.000243034449066425,35.4036293191176
57,2.23092335498835e-05,45.4795842485337
32,2.18658701096638e-08,1165.24397225024
16,0.000444522599299852,2.21258184814982
98,0.000652900080544676,19.843988981947
74,0.00012659380913593,90.509600189847
82,0.00104250365444903,1.70226248618292
65,0.000976917750308343,4.03303631344766
90,0.0017361940670356,1.8119343058699
49,0.000476791350782429,3.78273379115582
7,1.48522822240979e-08,1390.94204660743
41,0.000335040706802443,56.8066897629624
25,0.000186914108373026,24.78186220319
58,3.8878425072838e-05,74.325093849028
33,3.03609791077042e-06,57.8666584301924
17,0.000133690021623401,50.1646819537277
99,0.00113480999842055,0.822696392487444
75,5.10621835716843e-05,112.199040933212
83,5.31670780028308e-05,9.88310039583555
66,6.76113829822034e-07,37.4512887251107
91,0.00117676150634348,10.8127077616384
50,0.000384796896059786,7.56099282485018
8,0.000146943084673633,6.70458118790822
42,4.94321771716436e-06,10.6726379337661
100,6.67619035054448e-07,53.0982801651547
67,2.41399374233805e-06,3313.23145817663
9,0.0180080192484778,0.493253406778862
34,0.0135289101783969,0.618129478793694
10,0.000105737112982494,2.02391391761464
51,0.0463921969473767,0.766374618560479
84,0.00326779196591648,3.53607794308318
26,0.0164518903287966,0.31064831345942
59,0.00105790339317701,5.32941828337304
92,0.00132370594137931,4.00571511677131
43,2.28314053403483e-07,116.328049131404
1,0.00726379482630547,3.22388162745346
76,0.000245610604663938,17.9674546227358
18,0.000797902198101268,1.67561129081415
68,0.000285206927636428,21.0751377501005
35,0.00195628862132578,1.10802701348321
85,0.00118667879583147,1.13258347593641
52,4.04137153801613e-05,2.32904064298039
11,0.000126433296218724,68.3052905017836
27,4.78998465647417e-05,31.890822891806
93,0.000348019402763629,4.22514114322911
60,2.73066528884255e-09,7525.48502623159
19,0.000230185824370264,8.98913197216621
69,2.54148074540353e-06,1195.70283023733
44,1.04761883920084e-05,94.3999997466188
2,3.26044919685398e-05,18.5333008945297
77,1.9839864529815e-05,279.862900478855
86,0.000941800354529358,28.8234900184721
36,5.65912065627708e-05,7.01774578013622
28,3.36509682522951e-06,230.035402829825
53,3.33731908362508e-06,3191.34744792637
94,1.7591238818897e-06,204.423123127206
12,8.55257303541955e-06,174.4907381063
70,0.000542433154476924,2.30606506122104
61,3.02974729632273e-06,14.2996644626566
78,0.00275276571190412,6.7301687298001
20,2.89115762505217e-07,19.9150622706031
45,0.00740064007853397,1.36490311132948
3,2.71684348771512e-08,4792.07432626026
87,5.88315431803445e-07,575.533339725131
37,0.00271846033530242,0.919389567766715
54,2.24269114174475e-05,517.774562418041
29,0.00358895726362236,3.11553651635982
13,0.000124692598831171,11.1043813947982
71,0.000477367238571234,13.2457005795707
95,0.000588338453894319,6.26005176818137
79,5.01347364848709e-05,245.971329600787
62,0.163826723977009,0.135301391306662
21,3.26207743853971e-05,6.3408287380346
46,0.00434639458961009,1.98051716621603
4,0.000265905105235668,8.76887245007451
88,1.61285943237658e-05,665.210054788128
38,0.00083611236446738,19.3822305223415
55,5.88911971599005e-09,2874.49357871205
14,2.36561483155963e-07,42.4927763760738
30,1.4678239743084e-05,29.2441321707358
72,0.00175375040900613,3.83520042460079
96,0.00013332402239053,48.0854117874577
63,8.60697848477071e-05,5.47356425842459
22,2.10552571111828e-05,112.291157332618
80,0.00069317341571533,3.88041565575776
47,0.000329711065676524,31.1260320534148
5,0.000239186471448617,14.2617497984993
89,8.03119192155647e-06,40.8045578664606
39,0.00364574619395969,0.581318698462557
56,1.22362391325552e-05,2.89923682782081
97,4.44184357693296e-05,7.20244855268954
73,0.00342433880826902,1.06212907475784
15,0.0327248648724366,0.238312474760764
31,0.00349763411045906,1.68280756826524
23,0.000685103972925251,3.99125034772897
64,8.88139812709244e-06,109.239831436459
48,8.82904580032398e-05,9.80053635099888
81,1.74727133262716e-05,103.673447113187
6,3.81391050014022e-05,173.86382195492
90,0.00391782987216212,0.504172639438071
57,0.00240672737234412,3.76598692189462
40,9.65766436665109e-06,7.54008445242927
74,0.00119802924339686,10.8543971004135
98,5.78023944981536e-07,25.5421344753226
32,0.00058520744136226,3.39010832758037
16,0.000172895013976816,1.93312972659652
49,2.87806788905576e-08,1736.63084385307
24,0.000408632080384054,2.24857106687387
65,0.000363128116948014,1.88086543341325
82,0.0018090294848766,3.81319237724118
7,1.79297984694394e-05,81.4410281929872
91,1.12679512086959e-07,28358.5998420846
41,2.0917599696518e-05,11.1029252064071
75,3.75080823466641e-05,716.143282157949
99,7.74908165700086e-06,29.8970741435085
58,1.06405222527202e-06,394.78227954952
33,0.00248996609844814,1.10674304404085
17,3.32858680262156e-05,2981.39427476982
25,4.93097840020771e-05,21.0514565061546
50,0.000233369836581707,9.67952588509491
66,0.000305703686194088,7.05488459776095
83,2.89769248040428e-07,7048.94474228192
8,0.000367994636606093,5.31471893878509
42,1.76515740122242e-05,1076.38519159966
100,1.09714765011811e-05,5.6595729835616
67,0.00013581150519839,3.99614754017518
9,0.000292819470331538,9.60460883355268
51,1.66932251359307e-06,128.444662839831
34,5.34942364141199e-06,861.205805694698
59,0.00145077439208377,2.419647709044
43,0.000268075401973351,20.0475676684282
18,2.88822587172562e-05,28.3915927016861
68,0.000141915058687597,6.87889576454767
92,0.0279858865964143,0.236028484579541
10,0.00989095997480067,0.855758627792893
1,8.34345476221176e-05,4.20214389531922
